time,flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
1527.99870559843,2.4864814e+03,9.5144482e+00,3.0651297e-03,216389,1091.25713,678.74633,2.1774878e+03,6.6571264e+00,9.5297125e+02,2.5154188e+00,2.4864814e+03,9.5144482e+00,0,,,,,1091.25713,1.8765195e-03,678.74633,2.0617750e-03,-3.1176789e-03,-6.9325749e-04
1528.00009446974,2.5091545e+03,9.5298595e+00,3.0651127e-03,216390,1091.25442,678.74490,2.1920273e+03,6.6679091e+00,9.5328577e+02,2.5094438e+00,2.5091545e+03,9.5298595e+00,0,,,,,1091.25442,1.8696955e-03,678.74490,2.0543886e-03,-4.0129973e-03,-1.2406634e-02
1528.001483341282,2.4847854e+03,9.5043688e+00,3.0650960e-03,216391,1091.25768,678.74259,2.1733433e+03,6.6500735e+00,9.5266394e+02,2.5107474e+00,2.4847854e+03,9.5043688e+00,0,,,,,1091.25768,1.8796447e-03,678.74259,2.0660458e-03,-6.9216434e-03,-1.6383944e-02
1528.0028722125908,2.4831514e+03,9.5100508e+00,3.0650790e-03,216392,1091.26305,678.74553,2.1767566e+03,6.6540499e+00,9.5512854e+02,2.5115178e+00,2.4831514e+03,9.5100508e+00,0,,,,,1091.26305,1.8803603e-03,678.74553,2.0606192e-03,2.0766193e-03,-8.9468379e-03
1528.0042610841328,2.4911445e+03,9.5172701e+00,3.0650622e-03,216393,1091.25945,678.74818,2.1806980e+03,6.6591005e+00,9.4816461e+02,2.5057716e+00,2.4911445e+03,9.5172701e+00,0,,,,,1091.25945,1.8751904e-03,678.74818,2.0591239e-03,-4.8960992e-03,-6.9220848e-03
1528.005649955442,2.4883560e+03,9.5184135e+00,3.0650452e-03,216394,1091.25655,678.74314,2.1781331e+03,6.6599007e+00,9.5791742e+02,2.5146606e+00,2.4883560e+03,9.5184135e+00,0,,,,,1091.25655,1.8759882e-03,678.74314,2.0627824e-03,-5.1594842e-03,-1.0724480e-02
1528.0070388269842,2.4816550e+03,9.5132246e+00,3.0650285e-03,216395,1091.25898,678.74875,2.1750137e+03,6.6562696e+00,9.5632758e+02,2.5126421e+00,2.4816550e+03,9.5132246e+00,0,,,,,1091.25898,1.8816671e-03,678.74875,2.0649116e-03,-6.4634049e-04,-5.1112496e-03
1528.0084276982936,2.5003779e+03,9.5191250e+00,3.0650115e-03,216396,1091.25442,678.74827,2.1868191e+03,6.6603985e+00,9.4952942e+02,2.5083237e+00,2.5003779e+03,9.5191250e+00,0,,,,,1091.25442,1.8743119e-03,678.74827,2.0493162e-03,-2.2674298e-03,-8.6381286e-03
1528.009816569836,2.4969668e+03,9.5095539e+00,3.0649947e-03,216397,1091.25589,678.74589,2.1824036e+03,6.6537018e+00,9.5005786e+02,2.5046976e+00,2.4969668e+03,9.5095539e+00,0,,,,,1091.25589,1.8749414e-03,678.74589,2.0546110e-03,-7.0883245e-03,-1.2215591e-02
1528.0112054411452,2.4802322e+03,9.5047626e+00,3.0649777e-03,216398,1091.25802,678.74532,2.1721475e+03,6.6503491e+00,9.5485767e+02,2.5099378e+00,2.4802322e+03,9.5047626e+00,0,,,,,1091.25802,1.8821586e-03,678.74532,2.0655661e-03,-3.3203952e-03,-9.9120522e-03
1528.0125943124538,2.4940598e+03,9.5231447e+00,3.0649607e-03,216399,1091.25760,678.74544,2.1826709e+03,6.6632113e+00,9.5701624e+02,2.5149338e+00,2.4940598e+03,9.5231447e+00,0,,,,,1091.25760,1.8730902e-03,678.74544,2.0587628e-03,-2.5379760e-03,-5.4022311e-03
1528.013983183996,2.4872026e+03,9.5096998e+00,3.0649439e-03,216400,1091.25927,678.74708,2.1753467e+03,6.6538038e+00,9.5575720e+02,2.5095506e+00,2.4872026e+03,9.5096998e+00,0,,,,,1091.25927,1.8813313e-03,678.74708,2.0647282e-03,-6.0452512e-03,-1.3803049e-02
1528.0153720553058,2.4884436e+03,9.5122137e+00,3.0649269e-03,216401,1091.25494,678.74443,2.1764958e+03,6.6555629e+00,9.5063599e+02,2.5072575e+00,2.4884436e+03,9.5122137e+00,0,,,,,1091.25494,1.8769705e-03,678.74443,2.0623594e-03,-8.8514406e-03,-1.0040254e-02
1528.0167609266152,2.4813757e+03,9.5111637e+00,3.0649099e-03,216402,1091.25625,678.75134,2.1743533e+03,6.6548281e+00,9.5454077e+02,2.5139098e+00,2.4813757e+03,9.5111637e+00,0,,,,,1091.25625,1.8800964e-03,678.75134,2.0613044e-03,-2.1032444e-03,-3.1839311e-03
1528.0181497981566,2.4952656e+03,9.5040140e+00,3.0648932e-03,216403,1091.26018,678.74410,2.1830024e+03,6.6498251e+00,9.4584564e+02,2.5018382e+00,2.4952656e+03,9.5040140e+00,0,,,,,1091.26018,1.8710882e-03,678.74410,2.0561868e-03,-4.2430479e-03,-1.1155115e-02
1528.0195386694659,2.5080762e+03,9.5300198e+00,3.0648762e-03,216404,1091.25409,678.74794,2.1920195e+03,6.6680217e+00,9.5495300e+02,2.5132456e+00,2.5080762e+03,9.5300198e+00,0,,,,,1091.25409,1.8677873e-03,678.74794,2.0478151e-03,-4.1766893e-03,-6.3944347e-03
1528.020927540776,2.4842336e+03,9.4966764e+00,3.0648592e-03,216405,1091.25627,678.74341,2.1731396e+03,6.6446915e+00,9.4944708e+02,2.5071323e+00,2.4842336e+03,9.4966764e+00,0,,,,,1091.25627,1.8774206e-03,678.74341,2.0655659e-03,-5.6972769e-03,-1.5623676e-02
1528.0223164120853,2.4945027e+03,9.5128756e+00,3.0648422e-03,216406,1091.25799,678.74599,2.1806140e+03,6.6560259e+00,9.5408112e+02,2.5074430e+00,2.4945027e+03,9.5128756e+00,0,,,,,1091.25799,1.8739336e-03,678.74599,2.0592045e-03,-7.5346027e-03,-1.2755045e-02
1528.023705283627,2.4934321e+03,9.5136900e+00,3.0648254e-03,216407,1091.25794,678.74587,2.1830850e+03,6.6565952e+00,9.5225519e+02,2.5099375e+00,2.4934321e+03,9.5136900e+00,0,,,,,1091.25794,1.8740676e-03,678.74587,2.0601815e-03,-3.6002097e-03,-8.2025947e-03
1528.0250941549361,2.4957322e+03,9.5271311e+00,3.0648084e-03,216408,1091.25878,678.74514,2.1847351e+03,6.6659999e+00,9.5200732e+02,2.5107923e+00,2.4957322e+03,9.5271311e+00,0,,,,,1091.25878,1.8742110e-03,678.74514,2.0584881e-03,-2.7080995e-03,-8.8740122e-03
1528.026483026246,2.4859734e+03,9.5090742e+00,3.0647914e-03,216409,1091.25523,678.74143,2.1747021e+03,6.6533666e+00,9.5321918e+02,2.5098562e+00,2.4859734e+03,9.5090742e+00,0,,,,,1091.25523,1.8792984e-03,678.74143,2.0630821e-03,-6.5698563e-03,-1.0873709e-02
1528.0278718975555,2.4927979e+03,9.5221395e+00,3.0647744e-03,216410,1091.25826,678.74430,2.1820552e+03,6.6625075e+00,9.5668701e+02,2.5129619e+00,2.4927979e+03,9.5221395e+00,0,,,,,1091.25826,1.8775229e-03,678.74430,2.0554273e-03,-4.3131136e-03,-4.5704111e-03
1528.0292607688639,2.4897397e+03,9.5063734e+00,3.0647574e-03,216411,1091.25682,678.74557,2.1788298e+03,6.6514764e+00,9.5045154e+02,2.5078394e+00,2.4897397e+03,9.5063734e+00,0,,,,,1091.25682,1.8765978e-03,678.74557,2.0564231e-03,-4.1994629e-03,-7.0303758e-03
1528.0306496401731,2.4891743e+03,9.5160856e+00,3.0647404e-03,216412,1091.25481,678.74777,2.1812451e+03,6.6582723e+00,9.5425348e+02,2.5106611e+00,2.4891743e+03,9.5160856e+00,0,,,,,1091.25481,1.8755768e-03,678.74777,2.0574906e-03,-8.5721473e-04,-5.1593632e-03
1528.0320385114826,2.4675991e+03,9.4924574e+00,3.0647235e-03,216413,1091.25467,678.74181,2.1635891e+03,6.6417394e+00,9.5360333e+02,2.5092235e+00,2.4675991e+03,9.4924574e+00,0,,,,,1091.25467,1.8851875e-03,678.74181,2.0712609e-03,-2.7685543e-03,-1.9245317e-02
1528.033427382792,2.4989502e+03,9.5172472e+00,3.0647065e-03,216414,1091.25670,678.74793,2.1880525e+03,6.6590843e+00,9.4845416e+02,2.5072258e+00,2.4989502e+03,9.5172472e+00,0,,,,,1091.25670,1.8714324e-03,678.74793,2.0525260e-03,-2.1686784e-03,-9.4252154e-03
1528.0348162541013,2.4963083e+03,9.5172482e+00,3.0646895e-03,216415,1091.25531,678.74435,2.1830986e+03,6.6590853e+00,9.5126880e+02,2.5086217e+00,2.4963083e+03,9.5172482e+00,0,,,,,1091.25531,1.8733493e-03,678.74435,2.0559947e-03,-4.6849889e-03,-7.1382979e-03
1528.0362051254106,2.4900156e+03,9.5206518e+00,3.0646725e-03,216416,1091.25536,678.74301,2.1788311e+03,6.6614666e+00,9.5276093e+02,2.5133312e+00,2.4900156e+03,9.5206518e+00,0,,,,,1091.25536,1.8808283e-03,678.74301,2.0619777e-03,-4.0879464e-03,-1.1289730e-02
1528.0375939967198,2.4844104e+03,9.5214634e+00,3.0646555e-03,216417,1091.25629,678.74604,2.1748567e+03,6.6620350e+00,9.5323706e+02,2.5133116e+00,2.4844104e+03,9.5214634e+00,0,,,,,1091.25629,1.8790279e-03,678.74604,2.0635270e-03,-7.4147331e-03,-8.7302802e-03
1528.038982868029,2.5031128e+03,9.5273762e+00,3.0646385e-03,216418,1091.25987,678.74591,2.1906377e+03,6.6661720e+00,9.5276593e+02,2.5107143e+00,2.5031128e+03,9.5273762e+00,0,,,,,1091.25987,1.8680760e-03,678.74591,2.0531225e-03,-4.6998507e-04,-6.3550435e-03
1528.0403717393385,2.5058357e+03,9.5271635e+00,3.0646215e-03,216419,1091.26019,678.74385,2.1902495e+03,6.6660228e+00,9.5368933e+02,2.5100851e+00,2.5058357e+03,9.5271635e+00,0,,,,,1091.26019,1.8684636e-03,678.74385,2.0527372e-03,-3.7148499e-03,-1.2439497e-02
1528.041760610648,2.4810952e+03,9.5115366e+00,3.0646045e-03,216420,1091.25887,678.74489,2.1744028e+03,6.6550889e+00,9.5461395e+02,2.5102575e+00,2.4810952e+03,9.5115366e+00,0,,,,,1091.25887,1.8798112e-03,678.74489,2.0627857e-03,-3.8051566e-03,-6.6841827e-03
1528.0431494819572,2.4801538e+03,9.5156021e+00,3.0645875e-03,216421,1091.25457,678.74353,2.1734358e+03,6.6579337e+00,9.5061176e+02,2.5114264e+00,2.4801538e+03,9.5156021e+00,0,,,,,1091.25457,1.8835245e-03,678.74353,2.0647976e-03,-3.5211099e-03,-8.5177599e-03
1528.0445383532656,2.4789875e+03,9.5030804e+00,3.0645705e-03,216422,1091.25671,678.74751,2.1715747e+03,6.6491723e+00,9.5289508e+02,2.5079770e+00,2.4789875e+03,9.5030804e+00,0,,,,,1091.25671,1.8811505e-03,678.74751,2.0638066e-03,-5.4189698e-03,-4.5461021e-03
1528.045927224575,2.4764832e+03,9.5060911e+00,3.0645535e-03,216423,1091.25591,678.74015,2.1698726e+03,6.6512785e+00,9.5079425e+02,2.5068161e+00,2.4764832e+03,9.5060911e+00,0,,,,,1091.25591,1.8854830e-03,678.74015,2.0711771e-03,-4.3939301e-03,-1.5714932e-02
1528.047316095885,2.4787610e+03,9.5022345e+00,3.0645365e-03,216424,1091.25403,678.74032,2.1706736e+03,6.6485806e+00,9.5311487e+02,2.5088105e+00,2.4787610e+03,9.5022345e+00,0,,,,,1091.25403,1.8834673e-03,678.74032,2.0673301e-03,-6.5349815e-03,-9.0609035e-03
1528.0487049669614,2.4885442e+03,9.5142336e+00,3.0645193e-03,216425,1091.25725,678.74165,2.1793479e+03,6.6569762e+00,9.5543506e+02,2.5127783e+00,2.4885442e+03,9.5142336e+00,0,,,,,1091.25725,1.8761497e-03,678.74165,2.0614478e-03,-2.8442470e-03,-1.4191118e-02
1528.0500938382702,2.4856257e+03,9.5145159e+00,3.0645023e-03,216426,1091.25843,678.74526,2.1755166e+03,6.6571732e+00,9.5353394e+02,2.5112746e+00,2.4856257e+03,9.5145159e+00,0,,,,,1091.25843,1.8794133e-03,678.74526,2.0609922e-03,-2.5329757e-03,-7.4650310e-03
1528.051482709579,2.4925271e+03,9.5146656e+00,3.0644853e-03,216427,1091.25808,678.74382,2.1826714e+03,6.6572781e+00,9.5104535e+02,2.5093789e+00,2.4925271e+03,9.5146656e+00,0,,,,,1091.25808,1.8747556e-03,678.74382,2.0580047e-03,-3.0081496e-03,-8.5088639e-03
1528.0528715808887,2.4862170e+03,9.5100279e+00,3.0644683e-03,216428,1091.25614,678.74764,2.1773303e+03,6.6540332e+00,9.5298083e+02,2.5086718e+00,2.4862170e+03,9.5100279e+00,0,,,,,1091.25614,1.8772637e-03,678.74764,2.0583477e-03,-4.5031356e-03,-5.3849230e-03
1528.054260451966,2.4846799e+03,9.5148354e+00,3.0644510e-03,216429,1091.25593,678.74281,2.1777583e+03,6.6573968e+00,9.5291968e+02,2.5131598e+00,2.4846799e+03,9.5148354e+00,0,,,,,1091.25593,1.8775113e-03,678.74281,2.0594832e-03,-3.4644764e-03,-8.1720892e-03
1528.0556493232748,2.4863264e+03,9.4993563e+00,3.0644340e-03,216430,1091.25511,678.74426,2.1764741e+03,6.6465659e+00,9.4783807e+02,2.5051799e+00,2.4863264e+03,9.4993563e+00,0,,,,,1091.25511,1.8752575e-03,678.74426,2.0615296e-03,-6.1598099e-03,-1.3418933e-02
1528.0570381945831,2.5015674e+03,9.5194178e+00,3.0644170e-03,216431,1091.25613,678.74944,2.1871023e+03,6.6606035e+00,9.4860632e+02,2.5080454e+00,2.5015674e+03,9.5194178e+00,0,,,,,1091.25613,1.8738222e-03,678.74944,2.0531656e-03,-4.3854471e-03,-6.9845072e-03
1528.0584270656605,2.4784238e+03,9.5013447e+00,3.0643998e-03,216432,1091.25540,678.74300,2.1716724e+03,6.6479578e+00,9.5301593e+02,2.5057237e+00,2.4784238e+03,9.5013447e+00,0,,,,,1091.25540,1.8800111e-03,678.74300,2.0656253e-03,-4.8399959e-03,-1.2701374e-02
1528.0598159369704,2.4922681e+03,9.5137510e+00,3.0643828e-03,216433,1091.25882,678.74302,2.1816746e+03,6.6566381e+00,9.5345093e+02,2.5099666e+00,2.4922681e+03,9.5137510e+00,0,,,,,1091.25882,1.8726810e-03,678.74302,2.0549260e-03,-3.7347064e-03,-8.8343658e-03
1528.061204808046,2.4796479e+03,9.5147810e+00,3.0643656e-03,216434,1091.26049,678.74355,2.1741904e+03,6.6573591e+00,9.5498114e+02,2.5131021e+00,2.4796479e+03,9.5147810e+00,0,,,,,1091.26049,1.8808838e-03,678.74355,2.0619710e-03,-2.4437171e-03,-7.2123576e-03
1528.062593679355,2.4858635e+03,9.5108728e+00,3.0643486e-03,216435,1091.25833,678.74293,2.1795474e+03,6.6546245e+00,9.5378467e+02,2.5101111e+00,2.4858635e+03,9.5108728e+00,0,,,,,1091.25833,1.8794809e-03,678.74293,2.0591137e-03,1.2919618e-04,-9.2072366e-03
1528.0639825504313,2.5005571e+03,9.5090075e+00,3.0643314e-03,216436,1091.25836,678.75167,2.1861753e+03,6.6533194e+00,9.4744690e+02,2.5038872e+00,2.5005571e+03,9.5090075e+00,0,,,,,1091.25836,1.8736734e-03,678.75167,2.0522636e-03,-3.9608097e-03,-8.2997615e-03
1528.0653714217415,2.4760469e+03,9.5028429e+00,3.0643144e-03,216437,1091.26194,678.74676,2.1712300e+03,6.6490059e+00,9.5199799e+02,2.5080993e+00,2.4760469e+03,9.5028429e+00,0,,,,,1091.26194,1.8824224e-03,678.74676,2.0639973e-03,-4.4967551e-03,-8.7022400e-03
1528.066760292818,2.4854673e+03,9.5094156e+00,3.0642971e-03,216438,1091.25555,678.74482,2.1733074e+03,6.6536045e+00,9.5555859e+02,2.5092425e+00,2.4854673e+03,9.5094156e+00,0,,,,,1091.25555,1.8808148e-03,678.74482,2.0654993e-03,-7.6293596e-03,-9.7507844e-03
1528.0681491641262,2.4906145e+03,9.5088701e+00,3.0642801e-03,216439,1091.25784,678.74827,2.1809102e+03,6.6532230e+00,9.4868457e+02,2.5071368e+00,2.4906145e+03,9.5088701e+00,0,,,,,1091.25784,1.8744003e-03,678.74827,2.0569465e-03,-2.3345721e-03,-1.1142364e-02
1528.0695380352029,2.4847878e+03,9.5047846e+00,3.0642629e-03,216440,1091.25236,678.74882,2.1741545e+03,6.6503649e+00,9.5285968e+02,2.5085008e+00,2.4847878e+03,9.5047846e+00,0,,,,,1091.25236,1.8795800e-03,678.74882,2.0630236e-03,-8.8322870e-03,-8.1529319e-03
1528.0709269065123,2.4798455e+03,9.5004234e+00,3.0642459e-03,216441,1091.25763,678.74875,2.1716250e+03,6.6473136e+00,9.5175397e+02,2.5086563e+00,2.4798455e+03,9.5004234e+00,0,,,,,1091.25763,1.8832948e-03,678.74875,2.0664886e-03,-4.2999480e-03,-1.2048509e-02
1528.0723157775888,2.4931934e+03,9.5265150e+00,3.0642287e-03,216442,1091.25831,678.74722,2.1832209e+03,6.6655688e+00,9.5066492e+02,2.5070596e+00,2.4931934e+03,9.5265150e+00,0,,,,,1091.25831,1.8759955e-03,678.74722,2.0610739e-03,-1.9171315e-03,-4.5313016e-03
1528.073704648898,2.4966650e+03,9.5271816e+00,3.0642117e-03,216443,1091.25801,678.74427,2.1837285e+03,6.6660357e+00,9.5162152e+02,2.5081365e+00,2.4966650e+03,9.5271816e+00,0,,,,,1091.25801,1.8782867e-03,678.74427,2.0584262e-03,-2.6877979e-03,-8.2944231e-03
1528.0750935199744,2.4944221e+03,9.5125494e+00,3.0641945e-03,216444,1091.25613,678.74601,2.1822571e+03,6.6557980e+00,9.5252509e+02,2.5076432e+00,2.4944221e+03,9.5125494e+00,0,,,,,1091.25613,1.8739746e-03,678.74601,2.0597624e-03,-5.3430828e-03,-1.0022750e-02
1528.0764823910508,2.4611790e+03,9.4955912e+00,3.0641772e-03,216445,1091.25934,678.74758,2.1600508e+03,6.6439323e+00,9.5693030e+02,2.5123980e+00,2.4611790e+03,9.4955912e+00,0,,,,,1091.25934,1.8875956e-03,678.74758,2.0745001e-03,-2.7406097e-03,-6.5670917e-03
1528.0778712623603,2.4819092e+03,9.5054674e+00,3.0641602e-03,216446,1091.25374,678.74051,2.1723162e+03,6.6508427e+00,9.5298010e+02,2.5110903e+00,2.4819092e+03,9.5054674e+00,0,,,,,1091.25374,1.8819593e-03,678.74051,2.0654548e-03,-5.2625933e-03,-1.2907160e-02
1528.079260133437,2.5027229e+03,9.5140400e+00,3.0641430e-03,216447,1091.25791,678.74628,2.1865286e+03,6.6568408e+00,9.5000067e+02,2.5085783e+00,2.5027229e+03,9.5140400e+00,0,,,,,1091.25791,1.8694830e-03,678.74628,2.0553318e-03,-5.5967150e-03,-1.2992470e-02
1528.0806490045134,2.4887158e+03,9.5042992e+00,3.0641258e-03,216448,1091.25803,678.74514,2.1766250e+03,6.6500249e+00,9.4867291e+02,2.5067286e+00,2.4887158e+03,9.5042992e+00,0,,,,,1091.25803,1.8785921e-03,678.74514,2.0612117e-03,-3.9574243e-03,-6.7719296e-03
1528.0820378755898,2.4768140e+03,9.5025110e+00,3.0641085e-03,216449,1091.25782,678.75060,2.1693140e+03,6.6487741e+00,9.5438477e+02,2.5105519e+00,2.4768140e+03,9.5025110e+00,0,,,,,1091.25782,1.8809473e-03,678.75060,2.0680102e-03,-6.4931703e-03,-6.2338789e-03
1528.0834267466655,2.4806079e+03,9.5095396e+00,3.0640913e-03,216450,1091.25608,678.74936,2.1714934e+03,6.6536918e+00,9.5442932e+02,2.5094957e+00,2.4806079e+03,9.5095396e+00,0,,,,,1091.25608,1.8844999e-03,678.74936,2.0685771e-03,-5.6006797e-03,-2.9362976e-03
1528.084815617975,2.4810393e+03,9.5036316e+00,3.0640743e-03,216451,1091.25909,678.74608,2.1740229e+03,6.6495581e+00,9.5249158e+02,2.5101376e+00,2.4810393e+03,9.5036316e+00,0,,,,,1091.25909,1.8797399e-03,678.74608,2.0619966e-03,-3.6454530e-04,-8.4779533e-03
1528.0862044890519,2.4853452e+03,9.5195169e+00,3.0640571e-03,216452,1091.25460,678.74708,2.1759302e+03,6.6606727e+00,9.5203088e+02,2.5137985e+00,2.4853452e+03,9.5195169e+00,0,,,,,1091.25460,1.8788617e-03,678.74708,2.0629959e-03,-5.1823086e-03,-6.7962753e-03
1528.0875933601285,2.4822854e+03,9.5071020e+00,3.0640399e-03,216453,1091.25803,678.74366,2.1726157e+03,6.6519856e+00,9.5349316e+02,2.5114410e+00,2.4822854e+03,9.5071020e+00,0,,,,,1091.25803,1.8807474e-03,678.74366,2.0667766e-03,-2.2289343e-03,-1.3819383e-02
1528.0889822312042,2.5025593e+03,9.5302658e+00,3.0640226e-03,216454,1091.25983,678.74470,2.1902944e+03,6.6681933e+00,9.5434454e+02,2.5103257e+00,2.5025593e+03,9.5302658e+00,0,,,,,1091.25983,1.8735213e-03,678.74470,2.0525339e-03,-4.0443812e-04,-8.0846278e-03
1528.0903711022806,2.4684468e+03,9.4899492e+00,3.0640054e-03,216455,1091.25259,678.74277,2.1629429e+03,6.6399841e+00,9.5250116e+02,2.5083303e+00,2.4684468e+03,9.4899492e+00,0,,,,,1091.25259,1.8860721e-03,678.74277,2.0686809e-03,-5.7478328e-03,-9.9945683e-03
1528.091759973358,2.4731396e+03,9.4965687e+00,3.0639882e-03,216456,1091.25812,678.74193,2.1646895e+03,6.6446161e+00,9.5378088e+02,2.5087795e+00,2.4731396e+03,9.4965687e+00,0,,,,,1091.25812,1.8869069e-03,678.74193,2.0745879e-03,-4.7834804e-03,-1.7009646e-02
1528.0931488444344,2.4781831e+03,9.5116615e+00,3.0639709e-03,216457,1091.25708,678.74682,2.1743081e+03,6.6551762e+00,9.5600092e+02,2.5116949e+00,2.4781831e+03,9.5116615e+00,0,,,,,1091.25708,1.8818774e-03,678.74682,2.0627258e-03,1.1916895e-03,-1.9596785e-03
1528.0945377155103,2.4785820e+03,9.5053940e+00,3.0639537e-03,216458,1091.25387,678.74376,2.1699719e+03,6.6507912e+00,9.4962836e+02,2.5052409e+00,2.4785820e+03,9.5053940e+00,0,,,,,1091.25387,1.8845606e-03,678.74376,2.0684632e-03,-7.1299463e-03,-1.0384183e-02
1528.0959265865868,2.4815210e+03,9.5015812e+00,3.0639365e-03,216459,1091.25691,678.74862,2.1739810e+03,6.6481233e+00,9.5134442e+02,2.5068200e+00,2.4815210e+03,9.5015812e+00,0,,,,,1091.25691,1.8787403e-03,678.74862,2.0660926e-03,-3.5048993e-03,-7.4769910e-03
1528.0973154576632,2.4808420e+03,9.5120010e+00,3.0639193e-03,216460,1091.25773,678.74669,2.1727158e+03,6.6554136e+00,9.5472620e+02,2.5099761e+00,2.4808420e+03,9.5120010e+00,0,,,,,1091.25773,1.8818502e-03,678.74669,2.0710044e-03,-3.9312621e-03,-1.0052859e-02
1528.0987043287396,2.4877517e+03,9.5060415e+00,3.0639020e-03,216461,1091.25624,678.74147,2.1765132e+03,6.6512437e+00,9.5379175e+02,2.5086958e+00,2.4877517e+03,9.5060415e+00,0,,,,,1091.25624,1.8800234e-03,678.74147,2.0629389e-03,-4.4427090e-03,-8.5114008e-03
1528.100093199816,2.4739363e+03,9.5075102e+00,3.0638848e-03,216462,1091.25671,678.74372,2.1664021e+03,6.6522713e+00,9.5535016e+02,2.5102227e+00,2.4739363e+03,9.5075102e+00,0,,,,,1091.25671,1.8849260e-03,678.74372,2.0695806e-03,-6.5611810e-03,-8.0451090e-03
1528.1014820708926,2.4808967e+03,9.5093546e+00,3.0638676e-03,216463,1091.25882,678.74518,2.1730344e+03,6.6535621e+00,9.4836444e+02,2.5074232e+00,2.4808967e+03,9.5093546e+00,0,,,,,1091.25882,1.8800043e-03,678.74518,2.0684511e-03,-4.5279544e-03,-9.4166938e-03
1528.1028709419693,2.4768025e+03,9.5021534e+00,3.0638503e-03,216464,1091.26003,678.74519,2.1715481e+03,6.6485233e+00,9.5272278e+02,2.5097952e+00,2.4768025e+03,9.5021534e+00,0,,,,,1091.26003,1.8824553e-03,678.74519,2.0622562e-03,-1.5717469e-03,-3.7769862e-03
1528.1042598130457,2.4607327e+03,9.4936533e+00,3.0638331e-03,216465,1091.25579,678.74524,2.1588130e+03,6.6425762e+00,9.5564557e+02,2.5092211e+00,2.4607327e+03,9.4936533e+00,0,,,,,1091.25579,1.8894391e-03,678.74524,2.0747245e-03,-7.7034524e-03,-9.3811797e-03
1528.1056486841221,2.4959746e+03,9.5166740e+00,3.0638159e-03,216466,1091.25546,678.74014,2.1847976e+03,6.6586833e+00,9.5076654e+02,2.5068803e+00,2.4959746e+03,9.5166740e+00,0,,,,,1091.25546,1.8772359e-03,678.74014,2.0513944e-03,-2.5400666e-03,-8.8144913e-03
1528.1070375551985,2.4670500e+03,9.4873552e+00,3.0637986e-03,216467,1091.25437,678.74609,2.1625149e+03,6.6381693e+00,9.4699805e+02,2.5069664e+00,2.4670500e+03,9.4873552e+00,0,,,,,1091.25437,1.8850168e-03,678.74609,2.0679072e-03,-6.2859338e-03,-9.8351035e-03
1528.1084264260421,2.4942939e+03,9.5106268e+00,3.0637812e-03,216468,1091.26035,678.74110,2.1831978e+03,6.6544523e+00,9.5154071e+02,2.5069318e+00,2.4942939e+03,9.5106268e+00,0,,,,,1091.26035,1.8736798e-03,678.74110,2.0562410e-03,-3.0303972e-03,-8.6420383e-03
1528.109815297118,2.4705720e+03,9.4952278e+00,3.0637640e-03,216469,1091.25616,678.74319,2.1645593e+03,6.6436782e+00,9.5265002e+02,2.5081849e+00,2.4705720e+03,9.4952278e+00,0,,,,,1091.25616,1.8879068e-03,678.74319,2.0695995e-03,-5.3941025e-03,-1.1649801e-02
1528.1112041681945,2.4794058e+03,9.5151711e+00,3.0637467e-03,216470,1091.25511,678.74530,2.1733135e+03,6.6576319e+00,9.5595184e+02,2.5136790e+00,2.4794058e+03,9.5151711e+00,0,,,,,1091.25511,1.8826483e-03,678.74530,2.0673580e-03,-2.6324950e-03,-9.0545472e-03
1528.1125930392718,2.4809185e+03,9.5058374e+00,3.0637295e-03,216471,1091.25773,678.74461,2.1726841e+03,6.6511011e+00,9.5384418e+02,2.5095384e+00,2.4809185e+03,9.5058374e+00,0,,,,,1091.25773,1.8806362e-03,678.74461,2.0647561e-03,-2.4752957e-03,-5.2987789e-03
1528.1139819101154,2.4846978e+03,9.4971952e+00,3.0637120e-03,216472,1091.25858,678.74394,2.1749539e+03,6.6450543e+00,9.4879913e+02,2.5046902e+00,2.4846978e+03,9.4971952e+00,0,,,,,1091.25858,1.8779432e-03,678.74394,2.0621400e-03,-1.6478294e-03,-5.6590918e-03
1528.115370781191,2.4714121e+03,9.4926968e+00,3.0636948e-03,216473,1091.25782,678.74155,2.1673477e+03,6.6419067e+00,9.5052698e+02,2.5067058e+00,2.4714121e+03,9.4926968e+00,0,,,,,1091.25782,1.8842367e-03,678.74155,2.0704030e-03,-5.3863111e-03,-1.1236076e-02
1528.1167596522669,2.4767874e+03,9.5028353e+00,3.0636776e-03,216474,1091.25646,678.74548,2.1727817e+03,6.6490006e+00,9.5092871e+02,2.5114233e+00,2.4767874e+03,9.5028353e+00,0,,,,,1091.25646,1.8793792e-03,678.74548,2.0640194e-03,-2.9561357e-03,-4.0707258e-03
1528.1181485231114,2.4837087e+03,9.5003357e+00,3.0636601e-03,216475,1091.25791,678.74708,2.1766113e+03,6.6472521e+00,9.5017938e+02,2.5063734e+00,2.4837087e+03,9.5003357e+00,0,,,,,1091.25791,1.8795650e-03,678.74708,2.0612951e-03,-4.3395236e-03,-1.1947652e-02
